Timestamp,Pressure(mbar),Temperature(deg C),Depth(m),Altitude( m above mean sea level),Timestamp(Sec)
2024-08-28 11:48:56,1302,25.27,2.96,-2165.23,450
2024-08-28 11:48:57,1328,25.16,3.22,-2340.41,451
2024-08-28 11:48:58,1348,25.06,3.43,-2473.29,452
2024-08-28 11:48:59,1358,24.96,3.53,-2539.12,453
2024-08-28 11:49:00,1373,24.89,3.68,-2637.15,454
2024-08-28 11:49:01,1379,24.81,3.74,-2676.12,455
2024-08-28 11:49:02,1389,24.75,3.85,-2740.76,456
2024-08-28 11:49:03,1403,24.69,3.99,-2830.63,457
2024-08-28 11:49:05,1411,24.63,4.07,-2881.66,458
2024-08-28 11:49:06,1411,24.58,4.07,-2881.66,459
2024-08-28 11:49:07,1413,24.53,4.09,-2894.38,460
2024-08-28 11:49:08,1415,24.49,4.11,-2907.08,461
2024-08-28 11:49:09,1424,24.44,4.2,-2964.07,462
2024-08-28 11:49:10,1442,24.41,4.39,-3077.2,463
2024-08-28 11:49:11,1463,24.38,4.6,-3207.74,464
2024-08-28 11:49:12,1467,24.34,4.64,-3232.44,465
2024-08-28 11:49:13,1460,24.3,4.57,-3189.19,466
2024-08-28 11:49:14,1458,24.27,4.55,-3176.8,467
2024-08-28 11:49:15,1465,24.25,4.62,-3220.1,468
2024-08-28 11:49:16,1482,24.22,4.8,-3324.55,469
2024-08-28 11:49:17,1502,24.2,5,-3446.21,470
2024-08-28 11:49:18,1523,24.17,5.22,-3572.54,471
2024-08-28 11:49:19,1543,24.14,5.42,-3691.55,472
2024-08-28 11:49:20,1559,24.11,5.58,-3785.86,473
2024-08-28 11:49:21,1570,24.09,5.7,-3850.25,474
2024-08-28 11:49:22,1579,24.07,5.79,-3902.66,475
2024-08-28 11:49:23,1590,24.05,5.9,-3966.39,476
2024-08-28 11:49:24,1603,24.03,6.03,-4041.24,477
2024-08-28 11:49:25,1614,24.01,6.15,-4104.2,478
2024-08-28 11:49:26,1630,24,6.31,-4195.16,479
2024-08-28 11:49:27,1648,23.99,6.49,-4296.63,480
2024-08-28 11:49:28,1668,23.97,6.7,-4408.32,481
2024-08-28 11:49:29,1691,23.96,6.93,-4535.43,482
2024-08-28 11:49:30,1718,23.94,7.21,-4682.88,483
2024-08-28 11:49:31,1744,23.93,7.48,-4823.1,484
2024-08-28 11:49:32,1769,23.91,7.73,-4956.35,485
2024-08-28 11:49:33,1796,23.89,8.01,-5098.54,486
2024-08-28 11:49:34,1825,23.88,8.31,-5249.36,487
2024-08-28 11:49:35,1853,23.86,8.59,-5393.15,488
2024-08-28 11:49:36,1880,23.84,8.87,-5530.15,489
2024-08-28 11:49:37,1905,23.83,9.12,-5655.58,490
2024-08-28 11:49:38,1931,23.81,9.39,-5784.63,491
2024-08-28 11:49:39,1958,23.8,9.67,-5917.16,492
2024-08-28 11:49:40,1986,23.78,9.95,-6053.04,493
2024-08-28 11:49:41,2013,23.73,10.23,-6182.61,494
2024-08-28 11:49:42,2041,23.64,10.51,-6315.5,495
2024-08-28 11:49:43,2068,23.51,10.79,-6442.25,496
2024-08-28 11:49:44,2095,23.34,11.07,-6567.68,497
2024-08-28 11:49:45,2124,23.15,11.36,-6700.93,498
2024-08-28 11:49:46,2154,22.95,11.67,-6837.25,499
2024-08-28 11:49:47,2182,22.74,11.96,-6963.1,500
2024-08-28 11:49:48,2210,22.53,12.24,-7087.65,501
2024-08-28 11:49:49,2237,22.29,12.52,-7206.54,502
2024-08-28 11:49:50,2264,22,12.8,-7324.27,503
2024-08-28 11:49:51,2291,21.68,13.07,-7440.88,504
2024-08-28 11:49:52,2317,21.33,13.34,-7552.12,505
2024-08-28 11:49:53,2344,20.96,13.61,-7666.58,506
2024-08-28 11:49:54,2373,20.58,13.91,-7788.32,507
2024-08-28 11:49:55,2401,20.19,14.2,-7904.74,508
2024-08-28 11:49:56,2430,19.8,14.49,-8024.15,509
2024-08-28 11:49:57,2460,19.39,14.8,-8146.48,510
2024-08-28 11:49:58,2488,18.99,15.09,-8259.57,511
2024-08-28 11:49:59,2514,18.6,15.35,-8363.66,512
2024-08-28 11:50:00,2542,18.21,15.64,-8474.79,513
2024-08-28 11:50:01,2570,17.84,15.92,-8584.92,514
2024-08-28 11:50:02,2600,17.46,16.23,-8701.86,515
2024-08-28 11:50:03,2627,17.09,16.51,-8806.17,516
2024-08-28 11:50:04,2656,16.72,16.8,-8917.25,517
2024-08-28 11:50:06,2684,16.38,17.09,-9023.56,518
2024-08-28 11:50:07,2713,16.03,17.39,-9132.73,519
2024-08-28 11:50:08,2745,15.71,17.71,-9252.11,520
2024-08-28 11:50:09,2774,15.4,18.01,-9359.32,521
2024-08-28 11:50:10,2802,15.11,18.3,-9461.98,522
2024-08-28 11:50:11,2827,14.84,18.55,-9552.94,523
2024-08-28 11:50:12,2855,14.57,18.84,-9654.05,524
2024-08-28 11:50:13,2882,14.31,19.12,-9750.78,525
2024-08-28 11:50:14,2912,14.05,19.42,-9857.41,526
2024-08-28 11:50:15,2939,13.81,19.7,-9952.62,527
2024-08-28 11:50:16,2966,13.56,19.97,-10047.11,528
2024-08-28 11:50:17,2991,13.34,20.23,-10134,529
2024-08-28 11:50:18,3011,13.11,20.44,-10203.08,530
2024-08-28 11:50:19,3036,12.9,20.69,-10288.91,531
2024-08-28 11:50:20,3066,12.71,21,-10391.17,532
2024-08-28 11:50:21,3095,12.51,21.29,-10489.24,533
2024-08-28 11:50:22,3122,12.32,21.57,-10579.88,534
2024-08-28 11:50:23,3150,12.14,21.86,-10673.21,535
2024-08-28 11:50:24,3178,11.96,22.14,-10765.88,536
2024-08-28 11:50:25,3204,11.75,22.41,-10851.33,537
2024-08-28 11:50:26,3234,11.51,22.72,-10949.23,538
2024-08-28 11:50:27,3261,11.29,22.99,-11036.72,539
2024-08-28 11:50:28,3290,11.11,23.29,-11130.04,540
2024-08-28 11:50:29,3316,10.95,23.55,-11213.14,541
2024-08-28 11:50:30,3344,10.79,23.84,-11302.05,542
2024-08-28 11:50:31,3370,10.64,24.11,-11384.06,543
2024-08-28 11:50:32,3393,10.5,24.34,-11456.19,544
2024-08-28 11:50:33,3415,10.38,24.57,-11524.81,545
2024-08-28 11:50:34,3438,10.27,24.8,-11596.17,546
2024-08-28 11:50:35,3465,10.15,25.08,-11679.44,547
2024-08-28 11:50:36,3490,10.05,25.33,-11756.08,548
2024-08-28 11:50:37,3520,9.95,25.64,-11847.47,549
2024-08-28 11:50:38,3545,9.85,25.9,-11923.15,550
2024-08-28 11:50:39,3572,9.75,26.17,-12004.39,551
2024-08-28 11:50:40,3597,9.66,26.43,-12079.17,552
2024-08-28 11:50:41,3626,9.57,26.73,-12165.39,553
2024-08-28 11:50:42,3653,9.47,27,-12245.17,554
2024-08-28 11:50:43,3680,9.38,27.28,-12324.47,555
2024-08-28 11:50:44,3704,9.29,27.52,-12394.56,556
2024-08-28 11:50:45,3729,9.21,27.78,-12467.19,557
2024-08-28 11:50:46,3756,9.11,28.05,-12545.18,558
2024-08-28 11:50:47,3783,9.02,28.33,-12622.72,559
2024-08-28 11:50:48,3809,8.93,28.6,-12696.97,560
2024-08-28 11:50:49,3838,8.83,28.89,-12779.3,561
2024-08-28 11:50:50,3865,8.74,29.17,-12855.5,562
2024-08-28 11:50:51,3892,8.66,29.45,-12931.27,563
2024-08-28 11:50:52,3921,8.57,29.74,-13012.19,564
2024-08-28 11:50:53,3951,8.5,30.05,-13095.38,565
2024-08-28 11:50:54,3979,8.41,30.34,-13172.57,566
2024-08-28 11:50:55,4006,8.34,30.61,-13246.59,567
2024-08-28 11:50:56,4033,8.27,30.89,-13320.2,568
2024-08-28 11:50:57,4061,8.21,31.17,-13396.12,569
2024-08-28 11:50:58,4091,8.13,31.48,-13476.99,570
2024-08-28 11:50:59,4121,8.07,31.79,-13557.38,571
2024-08-28 11:51:00,4152,8,32.11,-13639.96,572
2024-08-28 11:51:01,4183,7.94,32.42,-13722.04,573
2024-08-28 11:51:02,4215,7.87,32.75,-13806.25,574
2024-08-28 11:51:03,4248,7.81,33.09,-13892.56,575
2024-08-28 11:51:04,4284,7.75,33.46,-13986.08,576
2024-08-28 11:51:05,4314,7.69,33.76,-14063.54,577
2024-08-28 11:51:07,4346,7.63,34.09,-14145.69,578
2024-08-28 11:51:08,4378,7.58,34.42,-14227.34,579
2024-08-28 11:51:09,4411,7.54,34.75,-14311.05,580
2024-08-28 11:51:10,4443,7.48,35.08,-14391.73,581
2024-08-28 11:51:11,4477,7.44,35.43,-14476.94,582
2024-08-28 11:51:12,4511,7.4,35.78,-14561.63,583
2024-08-28 11:51:13,4547,7.36,36.15,-14650.74,584
2024-08-28 11:51:14,4580,7.32,36.48,-14731.92,585
2024-08-28 11:51:15,4610,7.28,36.79,-14805.31,586
2024-08-28 11:51:16,4641,7.23,37.11,-14880.74,587
2024-08-28 11:51:17,4676,7.2,37.46,-14965.42,588
2024-08-28 11:51:18,4710,7.17,37.81,-15047.19,589
2024-08-28 11:51:19,4744,7.12,38.16,-15128.49,590
2024-08-28 11:51:20,4778,7.09,38.51,-15209.31,591
2024-08-28 11:51:21,4811,7.06,38.85,-15287.31,592
2024-08-28 11:51:22,4847,7.02,39.21,-15371.91,593
2024-08-28 11:51:23,4881,6.98,39.56,-15451.34,594
2024-08-28 11:51:24,4914,6.94,39.9,-15528.01,595
2024-08-28 11:51:25,4948,6.9,40.25,-15606.57,596
2024-08-28 11:51:26,4984,6.86,40.61,-15689.28,597
2024-08-28 11:51:27,5016,6.83,40.94,-15762.38,598
2024-08-28 11:51:28,5048,6.8,41.27,-15835.12,599
2024-08-28 11:51:29,5084,6.76,41.64,-15916.5,600
2024-08-28 11:51:30,5119,6.72,42,-15995.17,601
2024-08-28 11:51:31,5155,6.69,42.36,-16075.64,602
2024-08-28 11:51:32,5191,6.65,42.73,-16155.66,603
2024-08-28 11:51:33,5227,6.61,43.1,-16235.22,604
2024-08-28 11:51:34,5260,6.59,43.44,-16307.77,605
2024-08-28 11:51:35,5294,6.56,43.79,-16382.13,606
2024-08-28 11:51:36,5331,6.53,44.16,-16462.61,607
2024-08-28 11:51:37,5366,6.49,44.52,-16538.33,608
2024-08-28 11:51:38,5400,6.45,44.87,-16611.5,609
2024-08-28 11:51:39,5436,6.41,45.24,-16688.58,610
2024-08-28 11:51:40,5474,6.37,45.63,-16769.49,611
2024-08-28 11:51:41,5509,6.34,45.98,-16843.61,612
2024-08-28 11:51:42,5546,6.31,46.36,-16921.54,613
2024-08-28 11:51:43,5580,6.27,46.71,-16992.79,614
2024-08-28 11:51:44,5616,6.24,47.08,-17067.85,615
2024-08-28 11:51:45,5653,6.21,47.46,-17144.59,616
2024-08-28 11:51:46,5688,6.18,47.82,-17216.81,617
2024-08-28 11:51:47,5724,6.15,48.18,-17290.71,618
2024-08-28 11:51:48,5760,6.12,48.55,-17364.25,619
2024-08-28 11:51:49,5797,6.1,48.93,-17439.44,620
2024-08-28 11:51:50,5830,6.07,49.27,-17506.17,621
2024-08-28 11:51:51,5866,6.03,49.64,-17578.61,622
2024-08-28 11:51:52,5902,5.99,50,-17650.71,623
2024-08-28 11:51:53,5936,5.96,50.35,-17718.47,624
2024-08-28 11:51:54,5973,5.94,50.73,-17791.85,625
2024-08-28 11:51:55,6006,5.9,51.07,-17856.98,626
2024-08-28 11:51:56,6041,5.87,51.43,-17925.75,627
2024-08-28 11:51:57,6077,5.85,51.79,-17996.16,628
2024-08-28 11:51:58,6112,5.83,52.15,-18064.28,629
2024-08-28 11:51:59,6147,5.79,52.51,-18132.09,630
2024-08-28 11:52:00,6182,5.77,52.87,-18199.58,631
2024-08-28 11:52:01,6218,5.74,53.24,-18268.68,632
2024-08-28 11:52:02,6253,5.72,53.59,-18335.55,633
2024-08-28 11:52:03,6289,5.7,53.96,-18404.01,634
2024-08-28 11:52:04,6324,5.67,54.32,-18470.28,635
2024-08-28 11:52:05,6360,5.65,54.69,-18538.13,636
2024-08-28 11:52:06,6395,5.64,55.05,-18603.79,637
2024-08-28 11:52:08,6428,5.62,55.38,-18665.43,638
2024-08-28 11:52:09,6463,5.6,55.74,-18730.54,639
2024-08-28 11:52:10,6495,5.58,56.07,-18789.81,640
2024-08-28 11:52:11,6531,5.55,56.44,-18856.21,641
2024-08-28 11:52:12,6565,5.54,56.78,-18918.65,642
2024-08-28 11:52:13,6601,5.52,57.15,-18984.48,643
2024-08-28 11:52:14,6638,5.5,57.53,-19051.83,644
2024-08-28 11:52:15,6674,5.49,57.9,-19117.07,645
2024-08-28 11:52:16,6708,5.47,58.25,-19178.43,646
2024-08-28 11:52:17,6743,5.45,58.61,-19241.32,647
2024-08-28 11:52:18,6779,5.43,58.97,-19305.75,648
2024-08-28 11:52:19,6814,5.42,59.33,-19368.11,649
2024-08-28 11:52:20,6851,5.41,59.71,-19433.77,650
2024-08-28 11:52:21,6887,5.39,60.08,-19497.36,651
2024-08-28 11:52:22,6923,5.38,60.45,-19560.69,652
2024-08-28 11:52:23,6961,5.36,60.84,-19627.26,653
2024-08-28 11:52:24,6996,5.34,61.19,-19688.29,654
2024-08-28 11:52:25,7029,5.33,61.53,-19745.63,655
2024-08-28 11:52:26,7062,5.32,61.87,-19802.74,656
2024-08-28 11:52:27,7094,5.31,62.2,-19857.92,657
2024-08-28 11:52:28,7130,5.3,62.56,-19919.76,658
2024-08-28 11:52:29,7168,5.28,62.95,-19984.75,659
2024-08-28 11:52:30,7207,5.27,63.35,-20051.17,660
2024-08-28 11:52:31,7244,5.26,63.73,-20113.91,661
2024-08-28 11:52:32,7284,5.25,64.14,-20181.44,662
2024-08-28 11:52:33,7329,5.23,64.6,-20257.06,663
2024-08-28 11:52:34,7373,5.22,65.05,-20330.65,664
2024-08-28 11:52:35,7415,5.21,65.48,-20400.55,665
2024-08-28 11:52:36,7459,5.2,65.93,-20473.44,666
2024-08-28 11:52:37,7501,5.19,66.36,-20542.69,667
2024-08-28 11:52:38,7542,5.19,66.78,-20609.99,668
2024-08-28 11:52:39,7578,5.18,67.15,-20668.84,669
2024-08-28 11:52:40,7611,5.17,67.48,-20722.59,670
2024-08-28 11:52:41,7645,5.15,67.83,-20777.76,671
2024-08-28 11:52:42,7681,5.14,68.2,-20835.97,672
2024-08-28 11:52:43,7716,5.12,68.56,-20892.35,673
2024-08-28 11:52:44,7751,5.11,68.92,-20948.53,674
2024-08-28 11:52:45,7786,5.1,69.27,-21004.49,675
2024-08-28 11:52:46,7822,5.09,69.64,-21061.85,676
2024-08-28 11:52:47,7859,5.09,70.02,-21120.58,677
2024-08-28 11:52:48,7892,5.08,70.36,-21172.77,678
2024-08-28 11:52:49,7925,5.07,70.69,-21224.78,679
2024-08-28 11:52:50,7959,5.07,71.04,-21278.18,680
2024-08-28 11:52:51,7993,5.06,71.39,-21331.4,681
2024-08-28 11:52:52,8029,5.06,71.76,-21387.56,682
2024-08-28 11:52:53,8063,5.05,72.11,-21440.4,683
2024-08-28 11:52:54,8098,5.04,72.46,-21494.61,684
2024-08-28 11:52:55,8134,5.03,72.83,-21550.18,685
2024-08-28 11:52:56,8172,5.03,73.22,-21608.62,686
2024-08-28 11:52:57,8206,5.02,73.57,-21660.71,687
2024-08-28 11:52:58,8240,5.01,73.92,-21712.63,688
2024-08-28 11:52:59,8274,5,74.26,-21764.38,689
2024-08-28 11:53:00,8308,5,74.61,-21815.96,690
2024-08-28 11:53:01,8344,5,74.98,-21870.38,691
2024-08-28 11:53:02,8378,4.99,75.33,-21921.61,692
2024-08-28 11:53:03,8414,4.98,75.7,-21975.67,693
2024-08-28 11:53:04,8450,4.98,76.06,-22029.54,694
2024-08-28 11:53:05,8485,4.97,76.42,-22081.74,695
2024-08-28 11:53:06,8519,4.97,76.77,-22132.28,696
2024-08-28 11:53:07,8553,4.96,77.12,-22182.66,697
2024-08-28 11:53:09,8589,4.96,77.49,-22235.82,698
2024-08-28 11:53:10,8621,4.96,77.81,-22282.92,699
2024-08-28 11:53:11,8656,4.95,78.17,-22334.28,700
2024-08-28 11:53:12,8691,4.95,78.53,-22385.46,701
2024-08-28 11:53:13,8729,4.94,78.92,-22440.86,702
2024-08-28 11:53:14,8765,4.94,79.29,-22493.15,703
2024-08-28 11:53:15,8798,4.94,79.62,-22540.94,704
2024-08-28 11:53:16,8833,4.94,79.98,-22591.46,705
2024-08-28 11:53:17,8867,4.93,80.33,-22640.38,706
2024-08-28 11:53:18,8903,4.93,80.7,-22692.02,707
2024-08-28 11:53:19,8937,4.93,81.05,-22740.63,708
2024-08-28 11:53:20,8971,4.93,81.39,-22789.1,709
2024-08-28 11:53:21,8998,4.92,81.67,-22827.47,710
2024-08-28 11:53:22,9032,4.92,82.02,-22875.67,711
2024-08-28 11:53:23,9067,4.92,82.38,-22925.13,712
2024-08-28 11:53:24,9105,4.91,82.76,-22978.66,713
2024-08-28 11:53:25,9140,4.9,83.12,-23027.8,714
2024-08-28 11:53:26,9177,4.89,83.5,-23079.58,715
2024-08-28 11:53:27,9211,4.89,83.85,-23127.02,716
2024-08-28 11:53:28,9247,4.89,84.22,-23177.09,717
2024-08-28 11:53:29,9281,4.88,84.56,-23224.24,718
2024-08-28 11:53:30,9315,4.88,84.91,-23271.24,719
2024-08-28 11:53:31,9351,4.88,85.28,-23320.86,720
2024-08-28 11:53:32,9384,4.87,85.62,-23366.21,721
2024-08-28 11:53:33,9418,4.87,85.97,-23412.8,722
2024-08-28 11:53:34,9451,4.87,86.3,-23457.89,723
2024-08-28 11:53:35,9485,4.87,86.65,-23504.22,724
2024-08-28 11:53:36,9517,4.86,86.98,-23547.68,725
2024-08-28 11:53:37,9550,4.86,87.32,-23592.39,726
2024-08-28 11:53:38,9582,4.86,87.64,-23635.62,727
2024-08-28 11:53:39,9615,4.86,87.98,-23680.09,728
2024-08-28 11:53:40,9649,4.85,88.33,-23725.77,729
2024-08-28 11:53:41,9682,4.85,88.67,-23769.99,730
2024-08-28 11:53:42,9717,4.85,89.02,-23816.74,731
2024-08-28 11:53:43,9753,4.84,89.39,-23864.7,732
2024-08-28 11:53:44,9790,4.84,89.77,-23913.84,733
2024-08-28 11:53:45,9827,4.84,90.15,-23962.82,734
2024-08-28 11:53:46,9867,4.84,90.56,-24015.62,735
2024-08-28 11:53:47,9905,4.83,90.95,-24065.61,736
2024-08-28 11:53:48,9944,4.83,91.34,-24116.75,737
2024-08-28 11:53:49,9984,4.83,91.75,-24169.04,738
2024-08-28 11:53:50,10023,4.83,92.15,-24219.86,739
2024-08-28 11:53:51,10064,4.83,92.57,-24273.11,740
2024-08-28 11:53:52,10105,4.83,92.99,-24326.19,741
2024-08-28 11:53:53,10146,4.83,93.41,-24379.09,742
2024-08-28 11:53:54,10189,4.82,93.85,-24434.39,743
2024-08-28 11:53:55,10234,4.82,94.31,-24492.05,744
2024-08-28 11:53:56,10277,4.82,94.75,-24546.96,745
2024-08-28 11:53:57,10321,4.82,95.2,-24602.96,746
2024-08-28 11:53:58,10365,4.82,95.65,-24658.77,747
2024-08-28 11:53:59,10407,4.82,96.08,-24711.87,748
2024-08-28 11:54:00,10449,4.82,96.51,-24764.78,749
2024-08-28 11:54:01,10493,4.82,96.96,-24820.03,750
2024-08-28 11:54:02,10532,4.82,97.36,-24868.84,751
2024-08-28 11:54:03,10570,4.82,97.75,-24916.26,752
2024-08-28 11:54:04,10610,4.82,98.16,-24966.04,753
2024-08-28 11:54:05,10649,4.82,98.56,-25014.42,754
2024-08-28 11:54:06,10688,4.82,98.95,-25062.66,755
2024-08-28 11:54:07,10727,4.82,99.35,-25110.76,756
2024-08-28 11:54:08,10767,4.82,99.76,-25159.94,757
2024-08-28 11:54:10,10805,4.82,100.15,-25206.52,758
2024-08-28 11:54:11,10842,4.81,100.53,-25251.75,759
2024-08-28 11:54:12,10879,4.81,100.91,-25296.86,760
2024-08-28 11:54:13,10916,4.81,101.29,-25341.84,761
2024-08-28 11:54:14,10953,4.81,101.66,-25386.71,762
2024-08-28 11:54:15,10990,4.81,102.04,-25431.44,763
2024-08-28 11:54:16,11028,4.81,102.43,-25477.27,764
2024-08-28 11:54:17,11067,4.81,102.83,-25524.16,765
2024-08-28 11:54:18,11107,4.8,103.24,-25572.11,766
2024-08-28 11:54:19,11145,4.8,103.63,-25617.55,767
2024-08-28 11:54:20,11186,4.81,104.05,-25666.42,768
2024-08-28 11:54:21,11224,4.8,104.44,-25711.59,769
2024-08-28 11:54:22,11264,4.8,104.85,-25759.01,770
2024-08-28 11:54:23,11305,4.8,105.26,-25807.46,771
2024-08-28 11:54:24,11343,4.8,105.65,-25852.25,772
2024-08-28 11:54:25,11380,4.8,106.03,-25895.74,773
2024-08-28 11:54:26,11417,4.79,106.41,-25939.12,774
2024-08-28 11:54:27,11453,4.79,106.78,-25981.21,775
2024-08-28 11:54:28,11491,4.79,107.17,-26025.53,776
2024-08-28 11:54:29,11527,4.79,107.54,-26067.39,777
2024-08-28 11:54:30,11564,4.79,107.91,-26110.33,778
2024-08-28 11:54:31,11602,4.79,108.3,-26154.3,779
2024-08-28 11:54:32,11641,4.78,108.7,-26199.31,780
2024-08-28 11:54:33,11681,4.79,109.11,-26245.35,781
2024-08-28 11:54:34,11718,4.78,109.49,-26287.82,782
2024-08-28 11:54:35,11757,4.78,109.89,-26332.46,783
2024-08-28 11:54:36,11800,4.78,110.33,-26381.56,784
2024-08-28 11:54:37,11842,4.78,110.76,-26429.36,785
2024-08-28 11:54:38,11882,4.78,111.17,-26474.76,786
2024-08-28 11:54:39,11924,4.78,111.6,-26522.3,787
2024-08-28 11:54:40,11965,4.78,112.02,-26568.58,788
2024-08-28 11:54:41,12003,4.78,112.4,-26611.36,789
2024-08-28 11:54:42,12041,4.78,112.79,-26654.03,790
2024-08-28 11:54:43,12081,4.78,113.2,-26698.83,791
2024-08-28 11:54:44,12121,4.78,113.61,-26743.5,792
2024-08-28 11:54:45,12159,4.78,114,-26785.83,793
2024-08-28 11:54:46,12200,4.78,114.42,-26831.39,794
2024-08-28 11:54:47,12238,4.78,114.81,-26873.49,795
2024-08-28 11:54:48,12274,4.78,115.18,-26913.29,796
2024-08-28 11:54:49,12316,4.78,115.61,-26959.61,797
2024-08-28 11:54:50,12352,4.78,115.97,-26999.2,798
2024-08-28 11:54:51,12391,4.78,116.37,-27041.98,799
2024-08-28 11:54:52,12427,4.78,116.74,-27081.38,800
2024-08-28 11:54:53,12465,4.78,117.13,-27122.86,801
2024-08-28 11:54:54,12505,4.78,117.54,-27166.42,802
2024-08-28 11:54:55,12543,4.78,117.93,-27207.71,803
2024-08-28 11:54:56,12579,4.78,118.3,-27246.72,804
2024-08-28 11:54:57,12618,4.79,118.69,-27288.88,805
2024-08-28 11:54:58,12655,4.78,119.07,-27328.78,806
2024-08-28 11:54:59,12695,4.79,119.48,-27371.81,807
2024-08-28 11:55:00,12734,4.78,119.88,-27413.66,808
2024-08-28 11:55:01,12774,4.79,120.29,-27456.48,809
2024-08-28 11:55:02,12819,4.79,120.75,-27504.52,810
2024-08-28 11:55:03,12859,4.79,121.16,-27547.1,811
2024-08-28 11:55:04,12899,4.8,121.57,-27589.58,812
2024-08-28 11:55:05,12935,4.8,121.94,-27627.72,813
2024-08-28 11:55:06,12974,4.8,122.34,-27668.94,814
2024-08-28 11:55:07,13003,4.8,122.63,-27699.52,815
2024-08-28 11:55:08,13043,4.81,123.04,-27741.63,816
2024-08-28 11:55:09,13079,4.8,123.41,-27779.42,817
2024-08-28 11:55:11,13119,4.81,123.82,-27821.32,818
2024-08-28 11:55:12,13149,4.81,124.13,-27852.68,819
2024-08-28 11:55:13,13173,4.81,124.37,-27877.72,820
2024-08-28 11:55:14,13203,4.81,124.68,-27908.97,821
2024-08-28 11:55:15,13241,4.81,125.07,-27948.48,822
2024-08-28 11:55:16,13278,4.81,125.44,-27986.85,823
2024-08-28 11:55:17,13316,4.81,125.83,-28026.17,824
2024-08-28 11:55:18,13356,4.81,126.24,-28067.47,825
2024-08-28 11:55:19,13397,4.81,126.66,-28109.7,826
2024-08-28 11:55:20,13435,4.82,127.05,-28148.74,827
2024-08-28 11:55:21,13469,4.82,127.4,-28183.59,828
2024-08-28 11:55:22,13509,4.82,127.81,-28224.51,829
2024-08-28 11:55:23,13548,4.82,128.21,-28264.31,830
2024-08-28 11:55:24,13581,4.82,128.54,-28297.91,831
2024-08-28 11:55:25,13614,4.82,128.88,-28331.44,832
2024-08-28 11:55:26,13648,4.82,129.23,-28365.94,833
2024-08-28 11:55:27,13682,4.82,129.58,-28400.35,834
2024-08-28 11:55:28,13711,4.82,129.87,-28429.65,835
2024-08-28 11:55:29,13740,4.82,130.17,-28458.9,836
2024-08-28 11:55:30,13769,4.82,130.47,-28488.1,837
2024-08-28 11:55:31,13801,4.82,130.79,-28520.26,838
2024-08-28 11:55:32,13831,4.83,131.1,-28550.36,839
2024-08-28 11:55:33,13862,4.83,131.42,-28581.41,840
2024-08-28 11:55:34,13893,4.83,131.73,-28612.39,841
2024-08-28 11:55:35,13924,4.83,132.05,-28643.33,842
2024-08-28 11:55:36,13957,4.83,132.39,-28676.19,843
2024-08-28 11:55:37,13988,4.83,132.71,-28707.01,844
2024-08-28 11:55:38,14019,4.83,133.02,-28737.78,845
2024-08-28 11:55:39,14051,4.83,133.35,-28769.48,846
2024-08-28 11:55:40,14081,4.83,133.66,-28799.13,847
2024-08-28 11:55:41,14114,4.84,133.99,-28831.71,848
2024-08-28 11:55:42,14145,4.84,134.31,-28862.25,849
2024-08-28 11:55:43,14177,4.84,134.64,-28893.72,850
2024-08-28 11:55:44,14209,4.84,134.97,-28925.12,851
2024-08-28 11:55:45,14242,4.84,135.3,-28957.46,852
2024-08-28 11:55:46,14274,4.84,135.63,-28988.75,853
2024-08-28 11:55:47,14304,4.84,135.94,-29018.04,854
2024-08-28 11:55:48,14335,4.85,136.26,-29048.25,855
2024-08-28 11:55:49,14365,4.85,136.56,-29077.45,856
2024-08-28 11:55:50,14394,4.85,136.86,-29105.61,857
2024-08-28 11:55:51,14425,4.85,137.18,-29135.68,858
2024-08-28 11:55:52,14454,4.85,137.47,-29163.74,859
2024-08-28 11:55:53,14485,4.85,137.79,-29193.7,860
2024-08-28 11:55:54,14516,4.85,138.11,-29223.61,861
2024-08-28 11:55:55,14549,4.85,138.44,-29255.38,862
2024-08-28 11:55:56,14578,4.85,138.74,-29283.27,863
2024-08-28 11:55:57,14607,4.85,139.04,-29311.1,864
2024-08-28 11:55:58,14635,4.85,139.32,-29337.93,865
2024-08-28 11:55:59,14664,4.85,139.62,-29365.68,866
2024-08-28 11:56:00,14692,4.85,139.91,-29392.43,867
2024-08-28 11:56:01,14721,4.85,140.2,-29420.09,868
2024-08-28 11:56:02,14750,4.85,140.5,-29447.7,869
2024-08-28 11:56:03,14780,4.86,140.81,-29476.22,870
2024-08-28 11:56:04,14812,4.86,141.13,-29506.59,871
2024-08-28 11:56:05,14841,4.86,141.43,-29534.07,872
2024-08-28 11:56:06,14869,4.86,141.72,-29560.56,873
2024-08-28 11:56:07,14898,4.86,142.01,-29587.95,874
2024-08-28 11:56:08,14927,4.86,142.31,-29615.3,875
2024-08-28 11:56:09,14958,4.87,142.63,-29644.49,876
2024-08-28 11:56:11,14988,4.86,142.93,-29672.69,877
2024-08-28 11:56:12,15017,4.86,143.23,-29699.9,878
2024-08-28 11:56:13,15049,4.87,143.56,-29729.89,879
2024-08-28 11:56:14,15080,4.87,143.88,-29758.89,880
2024-08-28 11:56:15,15111,4.86,144.19,-29787.84,881
2024-08-28 11:56:16,15139,4.86,144.48,-29813.94,882
2024-08-28 11:56:17,15167,4.87,144.76,-29840.01,883
2024-08-28 11:56:18,15196,4.87,145.06,-29866.97,884
2024-08-28 11:56:19,15226,4.87,145.37,-29894.8,885
